FileName, Type, Correct, Partially, Missing, Spurious, Recall, Precision, F1
Danh-gia-Samsung-Galaxy-Nexus-score.xml_000B2,Average,317,32,91,351,0.7568181818181818,0.4757142857142857,0.5842105263157894
Danh-gia-Samsung-Galaxy-S-II-score.xml_000B5,Average,46,10,6,42,0.8225806451612904,0.5204081632653061,0.6375000000000001
Danh-gia-Samsung-Multiview-MV800-score.xml_000B8,Average,3,2,3,15,0.5,0.2,0.28571428571428575
Danh-gia-Sony-Ericsson-Vivaz-score.xml_000BB,Average,20,5,7,37,0.703125,0.3629032258064516,0.47872340425531923
Danh-gia-Sony-Ericsson-Xperia-Arc-S-score.xml_000BE,Average,15,1,5,13,0.7380952380952381,0.5344827586206896,0.62
Danh-gia-Sony-Ericsson-Xperia-Arc-score.xml_000C1,Average,38,14,10,44,0.7258064516129032,0.46875,0.5696202531645569
Danh-gia-tai-nghe-Sennheiser-HD-218-score.xml_000C4,Average,31,7,7,11,0.7666666666666667,0.7040816326530612,0.7340425531914894
Danh-gia-tai-nghe-Sennheiser-OMX-680i-Sports-score.xml_000C7,Average,40,5,7,22,0.8173076923076923,0.6343283582089553,0.7142857142857144
De-2-SIM-2-song-pin-cuc-khoe-score.xml_000CA,Average,66,4,9,87,0.8607594936708861,0.43312101910828027,0.576271186440678
Dell-Adamo-kiet-tac-duc-ket-score.xml_000CD,Average,170,16,35,129,0.8054298642533937,0.5650793650793651,0.664179104477612
Dell-Mini-10-su-lua-chon-nua-voi-score.xml_000D0,Average,71,15,24,71,0.7136363636363636,0.5,0.5880149812734082
Dien-thoai-la---Motorola-BackFlip-score.xml_000D3,Average,28,3,10,40,0.7195121951219512,0.4154929577464789,0.5267857142857143
Doanh-nhan-HP-Compaq-2230s-score.xml_000D6,Average,55,8,7,67,0.8428571428571429,0.45384615384615384,0.59
Dung-thu-laptop-Acer-Aspire-4738Z-score.xml_000D9,Average,14,7,9,25,0.5833333333333334,0.3804347826086957,0.46052631578947373
Dung-thu-Sony-Cyber-shot-T90-score.xml_000DC,Average,115,12,23,114,0.8066666666666666,0.5020746887966805,0.618925831202046
Edge-mang-luong-gio-moi-cho-ThinkPad-score.xml_000DF,Average,65,3,16,78,0.7916666666666666,0.4554794520547945,0.5782608695652173
Eee-PC-1000H-giao-thoi-netbook-va-ultraportable-score.xml_000E2,Average,100,4,18,79,0.8360655737704918,0.5573770491803278,0.6688524590163933
Eee-PC-1008HA-Seashell-score.xml_000E5,Average,96,9,19,53,0.8104838709677419,0.6360759493670886,0.7127659574468085
FPT-F99---di-dong-bat-chuoc-smartphone-score.xml_000E8,Average,20,1,0,15,0.9761904761904762,0.5694444444444444,0.7192982456140351
FX48-ban-Lumix-mo-nhat-score.xml_000EB,Average,120,13,32,109,0.7666666666666667,0.5227272727272727,0.6216216216216216
Gateway-P7804G-score.xml_000EE,Average,98,8,21,87,0.8031496062992126,0.5284974093264249,0.6375000000000001
Giai-tri-choi-game-voi-Acer-Aspire-5739G-score.xml_000F1,Average,127,21,31,138,0.7681564245810056,0.4807692307692308,0.5913978494623656
HP-G42-su-lua-chon-dang-tien-score.xml_000F4,Average,25,5,2,29,0.859375,0.4661016949152542,0.6043956043956044
HP-ProBook-4420s-diem-sang-cua-dong-ProBook-moi-score.xml_000F7,Average,52,7,3,103,0.8951612903225806,0.3425925925925926,0.49553571428571425
HP-Veer---smartphone-ti-hon-manh-me-score.xml_000FA,Average,31,7,15,26,0.6509433962264151,0.5390625,0.5897435897435898
HTC-Touch-Diamond-2-score.xml_000FD,Average,161,26,33,139,0.7909090909090909,0.5337423312883436,0.6373626373626373
Huyen-thoai-moi---HTC-Legend-score.xml_00100,Average,25,4,9,36,0.7105263157894737,0.4153846153846154,0.5242718446601942
Kim-cuong-den-HTC-S740-score.xml_00103,Average,82,10,34,74,0.6904761904761905,0.5240963855421686,0.595890410958904
L640-laptop-Core-i3-gia-re-cua-Toshiba-score.xml_00106,Average,23,11,10,27,0.6477272727272727,0.4672131147540984,0.5428571428571428
Lenovo-Y460-ban-nang-cap-gia-tri-score.xml_00109,Average,20,10,12,36,0.5952380952380952,0.3787878787878788,0.46296296296296297
LG-Mini-GD880-dep-ve-dac-biet-score.xml_0010C,Average,29,6,4,42,0.8205128205128205,0.4155844155844156,0.5517241379310346
Lifebook-T5010---may-tinh-bang-gia-cao-score.xml_0010F,Average,128,19,37,132,0.7472826086956522,0.492831541218638,0.5939524838012958
Loa-di-dong-MD-221-score.xml_00112,Average,50,3,13,24,0.7803030303030303,0.6688311688311688,0.7202797202797203
Loa-iPod-co-dinh-Microlab-MD331-score.xml_00115,Average,41,2,4,36,0.8936170212765957,0.5316455696202531,0.6666666666666666
Loa-may-tinh-UCube---nho-ma-co-vo-score.xml_00118,Average,77,3,30,124,0.7136363636363636,0.38480392156862747,0.5
Lumix-DMC-FP3-vua-bam-vua-cham-score.xml_0011B,Average,71,4,22,63,0.7525773195876289,0.5289855072463768,0.6212765957446809
May-anh-tu-suong-Samsung-ST600-score.xml_0011E,Average,11,2,7,23,0.6,0.3333333333333333,0.42857142857142855
Nokia-5800-XpressMusic-score.xml_00121,Average,93,8,19,81,0.8083333333333333,0.532967032967033,0.6423841059602649
Nokia-C3---dien-thoai-phong-cach-tre-score.xml_00124,Average,37,5,1,46,0.9186046511627907,0.44886363636363635,0.6030534351145038
Nokia-N900-dang-tho-nhung-nhanh-nhen-score.xml_00127,Average,31,8,11,37,0.7,0.4605263157894737,0.5555555555555555
Nokia-N97-Mini-nhieu-cai-tien-score.xml_0012A,Average,55,11,12,41,0.7756410256410257,0.5654205607476636,0.654054054054054
Omnia-Pro-B7610---su-lua-chon-hop-ly-score.xml_0012D,Average,22,7,3,30,0.796875,0.4322033898305085,0.5604395604395606
S2000---dinh-cao-cua-loa-vi-tinh-2-score.xml_00130,Average,70,10,16,51,0.78125,0.5725190839694656,0.6607929515418502
Samsung-EX1---may-anh-nho-cho-dan-chuyen-nghiep-score.xml_00133,Average,164,21,60,138,0.7122448979591837,0.5402476780185759,0.61443661971831
